timestamp,close,FAST_IND,SLOW_IND,action,position,stop_reason,error_message
2025-01-07 05:33:00,100999.1,100999.1,100999.1,PREFILL,NONE,,
2025-01-07 05:34:00,100999.2,100999.15050000002,100999.150125,PREFILL,NONE,,
2025-01-07 05:35:00,100740.2,100911.1016332789,100912.40147437193,PREFILL,NONE,,
2025-01-07 05:36:00,100999.3,100933.8170780922,100934.2893113918,PREFILL,NONE,,
2025-01-07 05:37:00,100999.1,100947.40109532593,100947.38139373032,PREFILL,NONE,,
2025-01-07 05:38:00,100999.1,100956.45408896945,100956.1092667913,PREFILL,NONE,,
2025-01-07 05:39:00,100999.0,100962.90277041878,100962.32880509309,PREFILL,NONE,,
2025-01-07 05:40:00,100999.1,100967.75041791148,100967.00604261225,PREFILL,NONE,,
2025-01-07 05:41:00,100999.1,100971.51880080243,100970.64377275914,PREFILL,NONE,,
2025-01-07 05:42:00,100998.9,100974.50985221803,100973.53339475772,PREFILL,NONE,,
2025-01-07 05:43:00,100760.1,100953.01103069264,100953.64165421262,PREFILL,NONE,,
2025-01-07 05:44:00,100559.4,100916.48307540137,100919.87720299502,PREFILL,NONE,,
2025-01-07 05:45:00,100649.1,100893.3575174496,100898.41760371641,PREFILL,NONE,,
2025-01-07 05:46:00,100999.9,100901.9961363616,100905.90428017377,PREFILL,NONE,,
2025-01-07 05:47:00,100800.0,100894.20366056888,100898.59421479539,PREFILL,NONE,,
2025-01-07 05:48:00,100236.6,100846.65412411209,100855.64997346792,PREFILL,NONE,,
2025-01-07 05:49:00,100709.5,100837.23161334639,100846.7047467164,PREFILL,NONE,,
2025-01-07 05:50:00,100639.1,100824.25449653214,100834.67445342799,PREFILL,NONE,,
2025-01-07 05:51:00,100517.9,100805.06588867046,100817.24125823317,PREFILL,NONE,,
2025-01-07 05:52:00,100849.8,100807.75273681157,100818.94767912319,PREFILL,NONE,,
2025-01-07 05:53:00,100859.6,100810.74629686616,100820.98182355102,PREFILL,NONE,,
2025-01-07 05:54:00,100891.2,100815.22175574412,100824.34391011037,PREFILL,NONE,,
2025-01-07 05:55:00,100650.0,100806.34872366124,100816.33955485483,PREFILL,NONE,,
2025-01-07 05:56:00,100738.1,100802.80369244827,100812.88869740335,PREFILL,NONE,,
2025-01-07 05:57:00,100901.0,100807.74545329339,100816.62865846368,PREFILL,NONE,,
2025-01-07 05:58:00,100900.6,100812.27997940854,100820.06420538042,PREFILL,NONE,,
2025-01-07 05:59:00,100999.9,100821.18384752182,100827.16672239726,PREFILL,NONE,,
2025-01-07 06:00:00,100635.4,100812.60438308866,100819.84562831775,PREFILL,NONE,,
2025-01-07 06:01:00,100999.8,100821.0268756269,100826.49506933609,PREFILL,NONE,,
2025-01-07 06:02:00,100882.3,100823.71599568115,100828.49323324129,PREFILL,NONE,,
2025-01-07 06:03:00,100872.3,100825.7980750262,100830.01489263473,PREFILL,NONE,,
2025-01-07 06:04:00,100608.7,100816.70393374909,100822.5494449705,PREFILL,NONE,,
2025-01-07 06:05:00,100999.9,100824.2120979183,100828.3647185681,PREFILL,NONE,,
2025-01-07 06:06:00,100588.6,100814.7560010675,100820.71556566327,PREFILL,NONE,,
2025-01-07 06:07:00,100608.6,100806.64697461708,100814.12586000253,PREFILL,NONE,,
2025-01-07 06:08:00,100747.8,100804.37660886133,100812.11771279306,PREFILL,NONE,,
2025-01-07 06:09:00,100747.8,100802.23407016072,100810.21839884718,PREFILL,NONE,,
2025-01-07 06:10:00,100878.7,100805.07842040493,100812.19223012839,PREFILL,NONE,,
2025-01-07 06:11:00,100737.9,100802.62226966616,100810.10077075822,PREFILL,NONE,,
2025-01-07 06:12:00,100800.0,100802.5279756163,100809.82285370905,PREFILL,NONE,,
2025-01-07 06:13:00,100737.9,100800.24097283922,100807.88753346134,PREFILL,NONE,,
2025-01-07 06:14:00,100737.9,100798.06875515469,100806.0446859482,PREFILL,NONE,,
2025-01-07 06:15:00,100640.0,100792.6426060791,100801.76391645735,PREFILL,NONE,,
2025-01-07 06:16:00,100859.8,100794.9149623759,100803.22965716408,PREFILL,NONE,,
2025-01-07 06:17:00,100640.0,100789.7457626279,100799.18907639929,PREFILL,NONE,,
2025-01-07 06:18:00,100850.0,100791.72941473495,100800.42246832544,PREFILL,NONE,,
2025-01-07 06:19:00,100850.0,100793.62292065067,100801.60314936834,PREFILL,NONE,,
2025-01-07 06:20:00,100999.9,100800.24189075289,100806.23829014033,PREFILL,NONE,,
2025-01-07 06:21:00,101009.0,100806.85917305996,100810.89222299731,PREFILL,NONE,,
2025-01-07 06:22:00,101009.8,100813.21642915634,100815.37712548813,PREFILL,NONE,,
2025-01-07 06:23:00,100840.0,100814.04588391523,100815.92273246708,PREFILL,NONE,,
2025-01-07 06:24:00,101560.7,100836.91349952991,100832.14731770755,PREFILL,NONE,,
2025-01-07 06:25:00,101550.8,100858.54340884127,100847.54417227885,PREFILL,NONE,,
2025-01-07 06:26:00,101550.7,100879.29708013043,100862.36539512886,PREFILL,NONE,,
2025-01-07 06:27:00,101550.7,100899.22555835498,100876.64445515633,PREFILL,NONE,,
2025-01-07 06:28:00,101743.3,100924.03414066718,100894.34378348083,PREFILL,NONE,,
2025-01-07 06:29:00,101752.9,100948.16432453095,100911.61117992351,PREFILL,NONE,,
2025-01-07 06:30:00,101762.8,100971.66146942973,100928.47533863389,PREFILL,NONE,,
2025-01-07 06:31:00,101762.5,100994.26781422785,100944.75804264793,PREFILL,NONE,,
2025-01-07 06:32:00,101762.0,101016.02257884534,100960.4845048498,PREFILL,NONE,,
2025-01-07 06:33:00,101689.2,101034.93658203734,100974.31032433243,PREFILL,NONE,,
2025-01-07 06:34:00,101516.2,101048.34721616526,100984.44972025919,PREFILL,NONE,,
2025-01-07 06:35:00,101688.2,101066.03439791813,100997.43945273949,PREFILL,NONE,,
2025-01-07 06:36:00,101689.2,101083.12629221207,101010.03817124371,PREFILL,NONE,,
