timestamp,close,FAST_IND,SLOW_IND,action,position,stop_reason,error_message
2025-01-07 05:08:00,100829.1,100829.1,100829.1,PREFILL,NONE,,
2025-01-07 05:09:00,100829.1,100829.1,100829.1,PREFILL,NONE,,
2025-01-07 05:10:00,100889.9,100849.77333755542,100849.46808423317,PREFILL,NONE,,
2025-01-07 05:11:00,100829.0,100844.42317495751,100844.31262171449,PREFILL,NONE,,
2025-01-07 05:12:00,100890.0,100853.90676360128,100853.54169999139,PREFILL,NONE,,
2025-01-07 05:13:00,100889.9,100860.20953814518,100859.67741497052,PREFILL,NONE,,
2025-01-07 05:14:00,100719.1,100838.82157302894,100839.29243781192,PREFILL,NONE,,
2025-01-07 05:15:00,101000.0,100860.40709784464,100859.73418416754,PREFILL,NONE,,
2025-01-07 05:16:00,101000.0,100877.1868910392,100875.63279027169,PREFILL,NONE,,
2025-01-07 05:17:00,100932.3,100883.20730458596,100881.4278603082,PREFILL,NONE,,
2025-01-07 05:18:00,100970.0,100891.90998615172,100889.68267921447,PREFILL,NONE,,
2025-01-07 05:19:00,100969.0,100899.06410623393,100896.47573565526,PREFILL,NONE,,
2025-01-07 05:20:00,100932.3,100901.9386284385,100899.31487554143,PREFILL,NONE,,
2025-01-07 05:21:00,100970.0,100907.4571430955,100904.52954011923,PREFILL,NONE,,
2025-01-07 05:22:00,100970.0,100912.23539956502,100909.0486524846,PREFILL,NONE,,
2025-01-07 05:23:00,100740.7,100899.8321402398,100898.12770333147,PREFILL,NONE,,
2025-01-07 05:24:00,100970.0,100904.65268368518,100902.52670509383,PREFILL,NONE,,
2025-01-07 05:25:00,100970.0,100908.93276672187,100906.43665195051,PREFILL,NONE,,
2025-01-07 05:26:00,100740.7,100898.3954557744,100897.31559003051,PREFILL,NONE,,
2025-01-07 05:27:00,100999.9,100904.4920851219,100902.69209325704,PREFILL,NONE,,
2025-01-07 05:28:00,101000.0,100910.00652621855,100907.56114702852,PREFILL,NONE,,
2025-01-07 05:29:00,100999.8,100915.00153556884,100911.97759620888,PREFILL,NONE,,
2025-01-07 05:30:00,100999.3,100919.52868138003,100915.98668113342,PREFILL,NONE,,
2025-01-07 05:31:00,100740.8,100910.24500953745,100908.25984443154,PREFILL,NONE,,
2025-01-07 05:32:00,100669.3,100898.11937422953,100898.11698549264,PREFILL,NONE,,
2025-01-07 05:33:00,100999.1,100903.05073516899,100902.24853654073,PREFILL,NONE,,
2025-01-07 05:34:00,100999.2,100907.61368303854,100906.07758192343,PREFILL,NONE,,
