timestamp,close,FAST_IND,SLOW_IND,action,position,stop_reason,error_message
2025-01-07 05:27:00,100999.9,100999.9,100999.9,PREFILL,NONE,,
2025-01-07 05:28:00,101000.0,100999.9505,100999.95012499999,PREFILL,NONE,,
2025-01-07 05:29:00,100999.8,100999.89932668912,100999.89983291701,PREFILL,NONE,,
2025-01-07 05:30:00,100999.3,100999.74497040296,100999.74874813126,PREFILL,NONE,,
2025-01-07 05:31:00,100740.8,100945.86391180831,100947.43980951639,PREFILL,NONE,,
2025-01-07 05:32:00,100669.3,100897.43481352445,100900.50178999577,PREFILL,NONE,,
2025-01-07 05:33:00,100999.1,100912.84420037708,100914.79940856584,PREFILL,NONE,,
2025-01-07 05:34:00,100999.2,100924.40924224259,100925.53502958373,PREFILL,NONE,,
2025-01-07 05:35:00,100740.2,100902.26633281358,100904.52799650753,PREFILL,NONE,,
2025-01-07 05:36:00,100999.3,100912.86603976962,100914.21985182162,PREFILL,NONE,,
2025-01-07 05:37:00,100999.1,100921.51269710016,100922.13058147531,PREFILL,NONE,,
2025-01-07 05:38:00,100999.1,100928.71296668232,100928.72255406182,PREFILL,NONE,,
2025-01-07 05:39:00,100999.0,100934.79198593141,100934.29217296428,PREFILL,NONE,,
2025-01-07 05:40:00,100999.1,100940.00617292263,100939.07325077374,PREFILL,NONE,,
2025-01-07 05:41:00,100999.1,100944.52092449486,100943.21660985777,PREFILL,NONE,,
2025-01-07 05:42:00,100998.9,100948.45292790096,100946.8288482894,PREFILL,NONE,,
2025-01-07 05:43:00,100760.1,100935.51305093856,100935.39995884545,PREFILL,NONE,,
2025-01-07 05:44:00,100559.4,100910.87860257889,100913.61148891452,PREFILL,NONE,,
2025-01-07 05:45:00,100649.1,100894.48201950821,100899.05450564894,PREFILL,NONE,,
2025-01-07 05:46:00,100999.9,100900.81370010955,100904.33987138745,PREFILL,NONE,,
2025-01-07 05:47:00,100800.0,100894.99291330147,100899.11895500666,PREFILL,NONE,,
2025-01-07 05:48:00,100236.6,100858.36799369869,100867.39716747837,PREFILL,NONE,,
2025-01-07 05:49:00,100709.5,100850.37322038173,100860.14790352908,PREFILL,NONE,,
2025-01-07 05:50:00,100639.1,100839.39909338653,100850.39829789233,PREFILL,NONE,,
2025-01-07 05:51:00,100517.9,100823.2195478308,100836.2851177429,PREFILL,NONE,,
2025-01-07 05:52:00,100849.8,100824.51759686328,100836.8380565339,PREFILL,NONE,,
2025-01-07 05:53:00,100859.6,100826.18249962601,100837.73702712619,PREFILL,NONE,,
2025-01-07 05:54:00,100891.2,100829.18499601865,100839.77808747956,PREFILL,NONE,,
2025-01-07 05:55:00,100650.0,100821.12292535251,100832.7656532304,PREFILL,NONE,,
2025-01-07 05:56:00,100738.1,100817.47926239567,100829.37603354809,PREFILL,NONE,,
2025-01-07 05:57:00,100901.0,100821.05856395981,100831.86394328013,PREFILL,NONE,,
2025-01-07 05:58:00,100900.6,100824.3905191448,100834.1825646254,PREFILL,NONE,,
2025-01-07 05:59:00,100999.9,100831.58365392372,100839.61639158148,PREFILL,NONE,,
2025-01-07 06:00:00,100635.4,100823.70998509074,100833.10132792153,PREFILL,NONE,,
2025-01-07 06:01:00,100999.8,100830.6363834549,100838.28008592351,PREFILL,NONE,,
2025-01-07 06:02:00,100882.3,100832.62960921686,100839.61287629532,PREFILL,NONE,,
2025-01-07 06:03:00,100872.3,100834.13191466132,100840.5781330995,PREFILL,NONE,,
2025-01-07 06:04:00,100608.7,100825.74638501613,100833.89475676432,PREFILL,NONE,,
2025-01-07 06:05:00,100999.9,100832.11372035273,100838.5681017543,PREFILL,NONE,,
2025-01-07 06:06:00,100588.6,100823.3572239547,100831.69036946142,PREFILL,NONE,,
2025-01-07 06:07:00,100608.6,100815.757568188,100825.68739145345,PREFILL,NONE,,
2025-01-07 06:08:00,100747.8,100813.38964505985,100823.63653212828,PREFILL,NONE,,
2025-01-07 06:09:00,100747.8,100811.13809831008,100821.6814035364,PREFILL,NONE,,
2025-01-07 06:10:00,100878.7,100813.4241416445,100823.1214469159,PREFILL,NONE,,
2025-01-07 06:11:00,100737.9,100810.90405341049,100821.01187843956,PREFILL,NONE,,
2025-01-07 06:12:00,100800.0,100810.54507702199,100820.50183297327,PREFILL,NONE,,
2025-01-07 06:13:00,100737.9,100808.1844711955,100818.53468343985,PREFILL,NONE,,
2025-01-07 06:14:00,100737.9,100805.92919971813,100816.64986727833,PREFILL,NONE,,
2025-01-07 06:15:00,100640.0,100800.66952208702,100812.59527224618,PREFILL,NONE,,
2025-01-07 06:16:00,100859.8,100802.52182355273,100813.65962781975,PREFILL,NONE,,
2025-01-07 06:17:00,100640.0,100797.48871946226,100809.81158380458,PREFILL,NONE,,
2025-01-07 06:18:00,100850.0,100799.09697119877,100810.68706754001,PREFILL,NONE,,
2025-01-07 06:19:00,100850.0,100800.63927224511,100811.52933184762,PREFILL,NONE,,
2025-01-07 06:20:00,100999.9,100806.61391974178,100815.49983673576,PREFILL,NONE,,
2025-01-07 06:21:00,101009.0,100812.62111225468,100819.51387355306,PREFILL,NONE,,
2025-01-07 06:22:00,101009.8,100818.41648814276,100823.40000414742,PREFILL,NONE,,
2025-01-07 06:23:00,100840.0,100819.04483361468,100823.73386546462,PREFILL,NONE,,
2025-01-07 06:24:00,101560.7,100840.4369472113,100838.33498987304,PREFILL,NONE,,
2025-01-07 06:25:00,101550.8,100860.74287754022,100852.24447890572,PREFILL,NONE,,
2025-01-07 06:26:00,101550.7,100880.29377702503,100865.68509371186,PREFILL,NONE,,
2025-01-07 06:27:00,101550.7,100899.12991894367,100878.68178789537,PREFILL,NONE,,
2025-01-07 06:28:00,101743.3,100922.65311991064,100894.85981595471,PREFILL,NONE,,
2025-01-07 06:29:00,101752.9,100945.60328569703,100910.69741171696,PREFILL,NONE,,
2025-01-07 06:30:00,101762.8,100968.0169744686,100926.2163664897,PREFILL,NONE,,
2025-01-07 06:31:00,101762.5,100989.64277417277,100941.248418808,PREFILL,NONE,,
2025-01-07 06:32:00,101762.0,101010.5115064684,100955.81214184093,PREFILL,NONE,,
2025-01-07 06:33:00,101689.2,101028.71794730479,100968.66173011842,PREFILL,NONE,,
2025-01-07 06:34:00,101516.2,101041.703887713,100978.1363249564,PREFILL,NONE,,
2025-01-07 06:35:00,101688.2,101058.80882946706,100990.27376695121,PREFILL,NONE,,
2025-01-07 06:36:00,101689.2,101075.3773886616,101002.07793125186,PREFILL,NONE,,
