timestamp,close,FAST_IND,SLOW_IND,action,position,stop_reason,error_message
2025-01-07 05:26:00,100740.7,100740.7,100740.7,PREFILL,NONE,,
2025-01-07 05:27:00,100999.9,100871.59599999999,100870.62399999998,PREFILL,NONE,,
2025-01-07 05:28:00,101000.0,100915.25618479383,100913.96513923928,PREFILL,NONE,,
2025-01-07 05:29:00,100999.8,100937.03040170982,100935.58506235507,PREFILL,NONE,,
2025-01-07 05:30:00,100999.3,100949.98740901881,100948.45579753401,PREFILL,NONE,,
2025-01-07 05:31:00,100740.8,100913.35660811324,100913.41244327571,PREFILL,NONE,,
2025-01-07 05:32:00,100669.3,100876.36496113228,100878.01396492592,PREFILL,NONE,,
2025-01-07 05:33:00,100999.1,100892.80202580044,100893.41591603818,PREFILL,NONE,,
2025-01-07 05:34:00,100999.2,100905.59161592874,100905.40614668,PREFILL,NONE,,
2025-01-07 05:35:00,100740.2,100887.52466336823,100888.5113464055,PREFILL,NONE,,
2025-01-07 05:36:00,100999.3,100898.73234803537,100898.83671819256,PREFILL,NONE,,
2025-01-07 05:37:00,100999.1,100908.0466832998,100907.42367152775,PREFILL,NONE,,
2025-01-07 05:38:00,100999.1,100915.92174700342,100914.6891918544,PREFILL,NONE,,
2025-01-07 05:39:00,100999.0,100922.65785217323,100920.90906609427,PREFILL,NONE,,
2025-01-07 05:40:00,100999.1,100928.49801051385,100926.30621187451,PREFILL,NONE,,
2025-01-07 05:41:00,100999.1,100933.60304881321,100931.02841931158,PREFILL,NONE,,
2025-01-07 05:42:00,100998.9,100938.08896004269,100935.18255403248,PREFILL,NONE,,
2025-01-07 05:43:00,100760.1,100926.43113579591,100925.0368588689,PREFILL,NONE,,
2025-01-07 05:44:00,100559.4,100903.44202802193,100904.91459628711,PREFILL,NONE,,
2025-01-07 05:45:00,100649.1,100888.1655782416,100891.5072178878,PREFILL,NONE,,
2025-01-07 05:46:00,100999.9,100894.61690626023,100896.93093217998,PREFILL,NONE,,
2025-01-07 05:47:00,100800.0,100889.35358019028,100892.28982355616,PREFILL,NONE,,
2025-01-07 05:48:00,100236.6,100854.29824844444,100862.18625250594,PREFILL,NONE,,
2025-01-07 05:49:00,100709.5,100846.77701899453,100855.45182650903,PREFILL,NONE,,
2025-01-07 05:50:00,100639.1,100836.32560603935,100846.26858460213,PREFILL,NONE,,
2025-01-07 05:51:00,100517.9,100820.77537960961,100832.83393347303,PREFILL,NONE,,
2025-01-07 05:52:00,100849.8,100822.15279866745,100833.50399905408,PREFILL,NONE,,
2025-01-07 05:53:00,100859.6,100823.8821036433,100834.50026824842,PREFILL,NONE,,
2025-01-07 05:54:00,100891.2,100826.9109378068,100836.59536334677,PREFILL,NONE,,
2025-01-07 05:55:00,100650.0,100819.14677112624,100829.91408777698,PREFILL,NONE,,
2025-01-07 05:56:00,100738.1,100815.67349199843,100826.72485973177,PREFILL,NONE,,
