timestamp,close,FAST_IND,SLOW_IND,action,position,stop_reason,error_message
2025-01-07 05:07:00,100829.1,100829.1,100829.1,PREFILL,NONE,,
2025-01-07 05:08:00,100829.1,100829.1,100829.1,PREFILL,NONE,,
2025-01-07 05:09:00,100829.1,100829.1,100829.1,PREFILL,NONE,,
2025-01-07 05:10:00,100889.9,100844.75900929907,100844.41418952381,PREFILL,NONE,,
2025-01-07 05:11:00,100829.0,100841.47988747594,100841.3004463626,PREFILL,NONE,,
2025-01-07 05:12:00,100890.0,100849.97624292164,100849.51883337901,PREFILL,NONE,,
2025-01-07 05:13:00,100889.9,100856.02748463729,100855.37446217528,PREFILL,NONE,,
2025-01-07 05:14:00,100719.1,100837.68972273494,100838.04056728815,PREFILL,NONE,,
2025-01-07 05:15:00,101000.0,100857.20026262492,100856.3980638047,PREFILL,NONE,,
2025-01-07 05:16:00,101000.0,100872.79933677582,100871.0835103199,PREFILL,NONE,,
2025-01-07 05:17:00,100932.3,100878.76545319289,100876.7888149241,PREFILL,NONE,,
2025-01-07 05:18:00,100970.0,100887.23221653771,100884.77179814722,PREFILL,NONE,,
2025-01-07 05:19:00,100969.0,100894.30418850979,100891.4470405226,PREFILL,NONE,,
2025-01-07 05:20:00,100932.3,100897.38494397802,100894.46089219673,PREFILL,NONE,,
2025-01-07 05:21:00,100970.0,100902.93271359384,100899.67499511836,PREFILL,NONE,,
2025-01-07 05:22:00,100970.0,100907.78216710397,100904.2370500631,PREFILL,NONE,,
2025-01-07 05:23:00,100740.7,100896.30359488835,100894.22763329497,PREFILL,NONE,,
2025-01-07 05:24:00,100970.0,100901.13052200901,100898.61849530095,PREFILL,NONE,,
2025-01-07 05:25:00,100970.0,100905.44418288805,100902.54686670608,PREFILL,NONE,,
2025-01-07 05:26:00,100740.7,100895.54921485597,100894.06438675315,PREFILL,NONE,,
2025-01-07 05:27:00,100999.9,100901.57422606891,100899.36014646152,PREFILL,NONE,,
2025-01-07 05:28:00,101000.0,100907.04943089606,100904.17884036711,PREFILL,NONE,,
2025-01-07 05:29:00,100999.8,100912.03048663934,100908.56893194623,PREFILL,NONE,,
2025-01-07 05:30:00,100999.3,100916.56351132036,100912.57074385395,PREFILL,NONE,,
2025-01-07 05:31:00,100740.8,100907.71815593075,100905.27978486926,PREFILL,NONE,,
2025-01-07 05:32:00,100669.3,100896.07507120588,100895.62506687276,PREFILL,NONE,,
2025-01-07 05:33:00,100999.1,100900.96431690296,100899.71175314626,PREFILL,NONE,,
2025-01-07 05:34:00,100999.2,100905.50082295794,100903.5099242049,PREFILL,NONE,,
2025-01-07 05:35:00,100740.2,100898.06344290118,100897.47550726599,PREFILL,NONE,,
2025-01-07 05:36:00,100999.3,100902.50645537529,100901.12145796651,PREFILL,NONE,,
2025-01-07 05:37:00,100999.1,100906.64599527016,100904.52481274189,PREFILL,NONE,,
2025-01-07 05:38:00,100999.1,100910.5188521831,100907.71504590879,PREFILL,NONE,,
2025-01-07 05:39:00,100999.0,100914.14519087739,100910.70825325057,PREFILL,NONE,,
2025-01-07 05:40:00,100999.1,100917.55478193873,100913.52819269142,PREFILL,NONE,,
2025-01-07 05:41:00,100999.1,100920.76231568377,100916.18661627884,PREFILL,NONE,,
2025-01-07 05:42:00,100998.9,100923.77693323816,100918.69092833296,PREFILL,NONE,,
2025-01-07 05:43:00,100760.1,100917.57853833753,100914.00770890877,PREFILL,NONE,,
2025-01-07 05:44:00,100559.4,100904.25515084816,100903.78692293676,PREFILL,NONE,,
2025-01-07 05:45:00,100649.1,100894.92626951278,100896.61702979292,PREFILL,NONE,,
2025-01-07 05:46:00,100999.9,100898.70101407981,100899.4588028612,PREFILL,NONE,,
2025-01-07 05:47:00,100800.0,100895.20826204559,100896.78253759832,PREFILL,NONE,,
2025-01-07 05:48:00,100236.6,100872.25962250985,100879.39921677734,PREFILL,NONE,,
2025-01-07 05:49:00,100709.5,100866.67244638286,100875.0190742901,PREFILL,NONE,,
2025-01-07 05:50:00,100639.1,100858.97224166487,100869.06077783772,PREFILL,NONE,,
2025-01-07 05:51:00,100517.9,100847.59134908601,100860.3681572139,PREFILL,NONE,,
2025-01-07 05:52:00,100849.8,100847.66406090232,100860.1116241919,PREFILL,NONE,,
2025-01-07 05:53:00,100859.6,100848.05191990851,100860.09943994302,PREFILL,NONE,,
2025-01-07 05:54:00,100891.2,100849.43644529056,100860.82640798861,PREFILL,NONE,,
2025-01-07 05:55:00,100650.0,100843.11464411329,100855.98736836948,PREFILL,NONE,,
2025-01-07 05:56:00,100738.1,100839.82499068788,100853.32928551316,PREFILL,NONE,,
2025-01-07 05:57:00,100901.0,100841.71950665423,100854.38559900342,PREFILL,NONE,,
2025-01-07 05:58:00,100900.6,100843.52282690657,100855.39235568221,PREFILL,NONE,,
2025-01-07 05:59:00,100999.9,100848.26086869634,100858.48837583051,PREFILL,NONE,,
2025-01-07 06:00:00,100635.4,100841.87843362936,100853.78608594956,PREFILL,NONE,,
2025-01-07 06:01:00,100999.8,100846.56583727845,100856.81505097444,PREFILL,NONE,,
2025-01-07 06:02:00,100882.3,100847.6161165826,100857.33551897678,PREFILL,NONE,,
2025-01-07 06:03:00,100872.3,100848.3347209727,100857.63648660292,PREFILL,NONE,,
2025-01-07 06:04:00,100608.7,100841.42275783258,100852.70443824907,PREFILL,NONE,,
2025-01-07 06:05:00,100999.9,100845.9528749685,100855.57814435777,PREFILL,NONE,,
2025-01-07 06:06:00,100588.6,100838.66042152923,100850.44059401764,PREFILL,NONE,,
2025-01-07 06:07:00,100608.6,100832.19650368171,100845.8521854841,PREFILL,NONE,,
2025-01-07 06:08:00,100747.8,100829.84475495054,100844.01751327174,PREFILL,NONE,,
2025-01-07 06:09:00,100747.8,100827.57682624985,100842.2415427417,PREFILL,NONE,,
2025-01-07 06:10:00,100878.7,100828.97900871755,100842.90554395124,PREFILL,NONE,,
2025-01-07 06:11:00,100737.9,100826.49984133891,100841.01808763004,PREFILL,NONE,,
2025-01-07 06:12:00,100800.0,100825.78382797581,100840.29024734162,PREFILL,NONE,,
2025-01-07 06:13:00,100737.9,100823.4262637475,100838.49628183301,PREFILL,NONE,,
2025-01-07 06:14:00,100737.9,100821.14794609822,100836.7555651288,PREFILL,NONE,,
2025-01-07 06:15:00,100640.0,100816.35514841857,100833.39233258665,PREFILL,NONE,,
2025-01-07 06:16:00,100859.8,100817.49700862977,100833.83833164949,PREFILL,NONE,,
2025-01-07 06:17:00,100640.0,100812.86189826825,100830.60310030289,PREFILL,NONE,,
2025-01-07 06:18:00,100850.0,100813.82563008131,100830.92309666038,PREFILL,NONE,,
2025-01-07 06:19:00,100850.0,100814.75861712938,100831.23423284022,PREFILL,NONE,,
2025-01-07 06:20:00,100999.9,100819.50524010054,100833.95430301427,PREFILL,NONE,,
2025-01-07 06:21:00,101009.0,100824.33528678576,100836.74616242925,PREFILL,NONE,,
2025-01-07 06:22:00,101009.8,100829.03587857286,100839.47632558044,PREFILL,NONE,,
2025-01-07 06:23:00,100840.0,100829.31223174416,100839.48449908453,PREFILL,NONE,,
2025-01-07 06:24:00,101560.7,100847.64795415581,100850.6229268174,PREFILL,NONE,,
2025-01-07 06:25:00,101550.8,100865.18344029078,100861.3245370947,PREFILL,NONE,,
2025-01-07 06:26:00,101550.7,100882.19176377046,100871.75366917695,PREFILL,NONE,,
2025-01-07 06:27:00,101550.7,100898.69542791886,100881.92191084071,PREFILL,NONE,,
2025-01-07 06:28:00,101743.3,100919.44506669661,100894.69475467906,PREFILL,NONE,,
2025-01-07 06:29:00,101752.9,100939.82367891392,100907.29653809729,PREFILL,NONE,,
2025-01-07 06:30:00,101762.8,100959.85296913133,100919.73801197115,PREFILL,NONE,,
2025-01-07 06:31:00,101762.5,100979.29929104335,100931.87818483284,PREFILL,NONE,,
2025-01-07 06:32:00,101762.0,100998.1788025515,100943.72470634081,PREFILL,NONE,,
2025-01-07 06:33:00,101689.2,101014.77523394722,100954.26539998586,PREFILL,NONE,,
2025-01-07 06:34:00,101516.2,101026.76752895066,100962.13885067574,PREFILL,NONE,,
2025-01-07 06:35:00,101688.2,101042.52181814612,100972.22095362331,PREFILL,NONE,,
2025-01-07 06:36:00,101689.2,101057.86306570508,100982.08913036095,PREFILL,NONE,,
2025-01-07 06:37:00,101698.2,101072.99454566029,100991.85961197724,PREFILL,NONE,,
2025-01-07 06:38:00,101490.0,101082.81100927062,100998.59781766451,PREFILL,NONE,,
2025-01-07 06:39:00,101505.0,101092.71247967903,101005.38978047759,PREFILL,NONE,,
2025-01-07 06:40:00,101515.1,101102.582573227,101012.1689987096,PREFILL,NONE,,
2025-01-07 06:41:00,101514.9,101112.18312508726,101018.80026917915,PREFILL,NONE,,
2025-01-07 06:42:00,101504.9,101121.29555738097,101025.15999635994,PREFILL,NONE,,
2025-01-07 06:43:00,101687.3,101134.38435666499,101033.75332051633,PREFILL,NONE,,
2025-01-07 06:44:00,101505.0,101142.92642376598,101039.82072850147,PREFILL,NONE,,
2025-01-07 06:45:00,101342.4,101147.50907728843,101043.68601709552,PREFILL,NONE,,
2025-01-07 06:46:00,101687.5,101159.87546367437,101051.84684901791,PREFILL,NONE,,
2025-01-07 06:47:00,101687.5,101171.92131466168,101059.84276177667,PREFILL,NONE,,
2025-01-07 06:48:00,101464.9,101178.58992457215,101064.89960788039,PREFILL,NONE,,
2025-01-07 06:49:00,101432.2,101184.34541614045,101069.45096674694,PREFILL,NONE,,
2025-01-07 06:50:00,101564.5,101192.94786034767,101075.54022367675,PREFILL,NONE,,
2025-01-07 06:51:00,101697.1,101204.32406261149,101083.13009897072,PREFILL,NONE,,
2025-01-07 06:52:00,101632.3,101213.95473755425,101089.78792775136,PREFILL,NONE,,
2025-01-07 06:53:00,101697.2,101224.79983827252,101097.09967607127,PREFILL,NONE,,
2025-01-07 06:54:00,101697.4,101235.37810993915,101104.27522869862,PREFILL,NONE,,
2025-01-07 06:55:00,101699.9,101245.74879627433,101111.34564251186,PREFILL,NONE,,
2025-01-07 06:56:00,101622.3,101254.13433139068,101117.36950650175,PREFILL,NONE,,
2025-01-07 06:57:00,101612.3,101262.09080211459,101123.1650375098,PREFILL,NONE,,
2025-01-07 06:58:00,101612.3,101269.85180028073,101128.85445833378,PREFILL,NONE,,
2025-01-07 06:59:00,101699.7,101279.35526194186,101135.45047929733,PREFILL,NONE,,
2025-01-07 07:00:00,101699.8,101288.62942904956,101141.92889420695,PREFILL,NONE,,
2025-01-07 07:01:00,101602.3,101295.53279823229,101147.1796082847,PREFILL,NONE,,
2025-01-07 07:02:00,101700.0,101304.41485368591,101153.44453549299,PREFILL,NONE,,
2025-01-07 07:03:00,101602.4,101310.9444845062,101158.50031688246,PREFILL,NONE,,
2025-01-07 07:04:00,101592.7,101317.10547828974,101163.35944572173,PREFILL,NONE,,
2025-01-07 07:05:00,101592.7,101323.1193375414,101168.13457368854,PREFILL,NONE,,
2025-01-07 07:06:00,101700.0,101331.3268281385,101174.01391715561,PREFILL,NONE,,
2025-01-07 07:07:00,101700.0,101339.33975162645,101179.79320821218,PREFILL,NONE,,
2025-01-07 07:08:00,101701.9,101347.20461491004,101185.49566067566,PREFILL,NONE,,
